date,shift,pump,raw_text,Seal_Issue,Low_Level,Pressure_Issue,Trip_Issue,Flow_Issue,Maintenance_Event,Mode_Event,Total_Failure
2025-06-29,Night,P23A,p-23a strokes set at 35.,0,0,0,0,0,0,0,0
2025-06-29,Night,P24,p-24 in auto,0,0,0,0,0,0,1,0
2025-06-29,Night,P307,bin 1 p-307 well water line,0,0,0,0,0,0,0,0
2025-06-29,Night,P601,"p-601 online 23:54, level above the boot, still pumping at 03:00.",0,0,0,0,0,0,1,0
2025-06-29,Night,P601A,bin 3 p-601a,0,0,0,0,0,0,0,0
2025-06-29,Night,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-06-29,Night,P71A,"possible plugging of the mixer, started p-71a with p-71b. | p-71a offline 23:01",0,0,0,0,0,0,1,0
2025-06-29,Night,P71B,"possible plugging of the mixer, started p-71a with p-71b.",0,0,0,0,0,0,0,0
2025-06-29,Night,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-06-30,Day,P104B,p-104b on at ct for ph control,0,0,0,0,0,0,0,0
2025-06-30,Day,P204A,flushed lube oil coolers on p-204 a/c.,0,0,0,0,0,1,0,0
2025-06-30,Day,P23A,p-23a @ 35 strokes.,0,0,0,0,0,0,0,0
2025-06-30,Day,P24,p-24 is in ‘auto'.,0,0,0,0,0,0,1,0
2025-06-30,Day,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-06-30,Day,P307,bin 1 p-307 well water valves,0,0,0,0,0,0,0,0
2025-06-30,Day,P308A,"13:13 p-308a offline. need screen cleaned. | 14:19 p-308a online. | 13:15 p-308b loto remove and online to bring down p-308a. | 13:25 p-308a loto for cleaning. | 14:12 p-308a loto remove and back online, p-308b back on standby.",0,0,0,0,0,1,1,0
2025-06-30,Day,P308B,"11:30 p-308b loto for screen cleaning. | 13:12 p-308b online. on dcs screen we have no run indication in house on this pump. | 14:20 p-308b offline. | 12:05 loto p-308b to clean strainer . | 13:15 p-308b loto remove and online to bring down p-308a. | 14:12 p-308a loto remove and back online, p-308b back on standby.",0,0,0,0,0,1,1,0
2025-06-30,Day,P601A,"p-601a online 23:54, level above the boot, still pumping. | p-601a",0,0,0,0,0,0,1,0
2025-06-30,Day,P601B,pulled p-601b for maintenance.,0,0,0,0,0,1,0,0
2025-06-30,Day,P626,pulled p-626 for maintenance | p-626,0,0,0,0,0,1,0,0
2025-06-30,Day,P99,p-99 is in ‘auto’.,0,0,0,0,0,0,1,0
2025-06-30,Night,P104,turned off/on p-104 to control ph,0,0,0,0,0,0,0,0
2025-06-30,Night,P204A,backflushed p-204 a and c lube oil coolers twice,0,0,0,0,0,1,0,0
2025-06-30,Night,P23A,p-23a strokes set at 35.,0,0,0,0,0,0,0,0
2025-06-30,Night,P301,shut down p-301.,0,0,0,0,0,0,0,0
2025-06-30,Night,P307,bin 1 p-307 well water line,0,0,0,0,0,0,0,0
2025-06-30,Night,P601A,bin 3 p-601a,0,0,0,0,0,0,0,0
2025-06-30,Night,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-06-30,Night,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-07-01,Day,P104B,p-104b acid pump at ct is online,0,0,0,0,0,0,1,0
2025-07-01,Day,P204A,flushed lube oil coolers on p-204 a/c.,0,0,0,0,0,1,0,0
2025-07-01,Day,P23A,p-23a / increased strokes from 35 to 45. | p-23a @ 45 strokes.,0,0,0,0,0,0,0,0
2025-07-01,Day,P24,p-24 is in ‘auto'.,0,0,0,0,0,0,1,0
2025-07-01,Day,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-07-01,Day,P306A,1130 – p-306a and p-306b both online. | p-306a was put online with p-306b at tk-636,0,0,0,0,0,0,1,0
2025-07-01,Day,P306B,1130 – p-306a and p-306b both online. | p-306a was put online with p-306b at tk-636,0,0,0,0,0,0,1,0
2025-07-01,Day,P307,bin 1 p-307 well water valves,0,0,0,0,0,0,0,0
2025-07-01,Day,P308B,0922 – p-308b in house run indication is now working correctly.,0,0,0,0,0,0,0,0
2025-07-01,Day,P601A,bin 3 p-601a,0,0,0,0,0,0,0,0
2025-07-01,Day,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-07-01,Day,P99,p-99 is in ‘auto’.,0,0,0,0,0,0,1,0
2025-07-01,Night,P104,turned off/on p-104 to control ph,0,0,0,0,0,0,0,0
2025-07-01,Night,P204A,backflushed p-204 a and c lube oil coolers twice,0,0,0,0,0,1,0,0
2025-07-01,Night,P23A,p-23a strokes set at 45.,0,0,0,0,0,0,0,0
2025-07-01,Night,P306A,p-306 a&b online at tk-636 tanks,0,0,0,0,0,0,1,0
2025-07-01,Night,P307,bin 1 p-307 well water line,0,0,0,0,0,0,0,0
2025-07-01,Night,P601A,bin 3 p-601a,0,0,0,0,0,0,0,0
2025-07-01,Night,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-07-01,Night,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-07-02,Day,P104B,p-104-b acid pump on and off according to ct ph,0,0,0,0,0,0,0,0
2025-07-02,Day,P206,"swapped p206 pumps. bravo is online, alpha is single source loto'd for pm. racked breaker back in on alpha. pm complete.",0,0,0,0,0,1,1,0
2025-07-02,Day,P23,bin 1 p-23,0,0,0,0,0,0,0,0
2025-07-02,Day,P23A,swapped from p-23a to p-23b. locked out p-23a for trouble shooting and possible repairs. | p-23a (trouble shoot / repair if needed),0,0,0,0,0,1,1,0
2025-07-02,Day,P23B,swapped from p-23a to p-23b. locked out p-23a for trouble shooting and possible repairs. | p-23b @ 45 strokes.,0,0,0,0,0,1,1,0
2025-07-02,Day,P24,p-24 is in ‘auto'.,0,0,0,0,0,0,1,0
2025-07-02,Day,P27,bin #3 p-27 vibrations,0,0,0,0,0,0,0,0
2025-07-02,Day,P27A,full loto on p27a for vibration. pull strainer. bin 3. still purging with n2 to flare,0,0,0,0,0,1,0,0
2025-07-02,Day,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-07-02,Day,P307,started unlocking well water job @ p-307/tk-636 (only one lock to remove) | bin 1 p-307 well water valves,0,0,0,0,0,0,0,0
2025-07-02,Day,P601A,bin 3 p-601a,0,0,0,0,0,0,0,0
2025-07-02,Day,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-07-02,Day,P99,p-99 is in ‘auto’.,0,0,0,0,0,0,1,0
2025-07-02,Night,P104,turned off/on p-104 to control ph,0,0,0,0,0,0,0,0
2025-07-02,Night,P204A,backflushed p-204 a and c lube oil coolers,0,0,0,0,0,1,0,0
2025-07-02,Night,P23A,p-23a was pulled. | bin 1 p-23a,0,0,0,0,0,0,0,0
2025-07-02,Night,P23B,cut strokes on p-23b from 45 to 30.,0,0,0,0,0,0,0,0
2025-07-02,Night,P27B,disconnected n2 purge and blocked in flare line on p-27 b,0,0,0,0,0,0,0,0
2025-07-02,Night,P306,"00:56, p-306/a, down.",0,0,0,0,0,0,0,0
2025-07-02,Night,P5A,swapped back to p-5a | swapped p-5b to p-5a.,0,0,0,0,0,0,1,0
2025-07-02,Night,P5B,swapped p-5b to p-5a.,0,0,0,0,0,0,1,0
2025-07-02,Night,P601B,bin 3 p-601b,0,0,0,0,0,0,0,0
2025-07-02,Night,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-07-02,Night,P99,p-99 is in auto.,0,0,0,0,0,0,1,0
2025-07-03,Day,P104B,p-104-b acid pump on and off according to ct ph,0,0,0,0,0,0,0,0
2025-07-03,Day,P204A,flushed p-204a/c lube oil coolers.,0,0,0,0,0,1,0,0
2025-07-03,Day,P208,9:00ish- swapped p208 pumps for pm on alpha. bravo is running.,0,0,0,0,0,1,1,0
2025-07-03,Day,P208A,swapped to p-208b for pm on p208a,0,0,0,0,0,1,1,0
2025-07-03,Day,P208B,swapped to p-208b for pm on p208a,0,0,0,0,0,1,1,0
2025-07-03,Day,P23,bin 1 p-23,0,0,0,0,0,0,0,0
2025-07-03,Day,P23A,p-23a (trouble shoot / repair if needed),0,0,0,0,0,1,0,0
2025-07-03,Day,P23B,p-23b @ 30 strokes.,0,0,0,0,0,0,0,0
2025-07-03,Day,P24,p-24 is in ‘auto'.,0,0,0,0,0,0,1,0
2025-07-03,Day,P27A,cleared loto on p27a. dew point is -71.2c. puff purged 3x to flare. chilling down | line break permit for p-27a.,0,0,0,0,0,1,0,0
2025-07-03,Day,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-07-03,Day,P601B,bin 3 p-601b,0,0,0,0,0,0,0,0
2025-07-03,Day,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-07-03,Day,P99,p-99 is in ‘auto’.,0,0,0,0,0,0,1,0
2025-07-03,Night,P104,turned off/on p-104 to control ph,0,0,0,0,0,0,0,0
2025-07-03,Night,P204A,backflushed p-204 a and c lube oil coolers,0,0,0,0,0,1,0,0
2025-07-03,Night,P23A,bin 1 p-23a,0,0,0,0,0,0,0,0
2025-07-03,Night,P23B,cut 5 strokes on p-23b from 30 to 25.,0,0,0,0,0,0,0,0
2025-07-03,Night,P306B,p-306-b online at 636’s,0,0,0,0,0,0,1,0
2025-07-03,Night,P601B,bin 3 p-601b,0,0,0,0,0,0,0,0
2025-07-03,Night,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-07-03,Night,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-07-04,Day,P104B,operated p-104b acid pump @ ct according to ph,0,0,0,0,0,0,0,0
2025-07-04,Day,P23A,bin 1 p-23a,0,0,0,0,0,0,0,0
2025-07-04,Day,P24,p-24 in auto,0,0,0,0,0,0,1,0
2025-07-04,Day,P27A,completed final puff purge on p-27a (chilling down),0,0,0,0,0,0,0,0
2025-07-04,Day,P30,p-30 seal pots:,1,0,0,0,0,0,0,1
2025-07-04,Day,P309,p-309 has low oil left in the oil bulb.,0,0,0,0,0,0,0,0
2025-07-04,Day,P601B,bin 3 p-601b,0,0,0,0,0,0,0,0
2025-07-04,Day,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-07-04,Day,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-07-04,Night,P104B,p-104-b acid pump on and off according to ct ph,0,0,0,0,0,0,0,0
2025-07-04,Night,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-07-04,Night,P45A,"attempted to swap to p45a due to p45b seal pot losing pressure, p45a will not run. rotating will fix in the morning | attempted start of p45a due to issues with b pump pressurized seal pot. mechanical and electrical both troubleshot and determined mechanical problem in need of removal. | loto with eip on p45a to remove the pump and repair. n2 sweep currently on. | bin 3 p45a repair | bin#3 p45a",1,0,0,0,0,1,1,1
2025-07-04,Night,P45B,"attempted to swap to p45a due to p45b seal pot losing pressure, p45a will not run. rotating will fix in the morning | p45b pressurized seal pot was pumped up to the necessary pressure.",1,0,0,0,0,0,1,1
2025-07-05,Day,P104B,operated p-104b acid pump @ ct according to ph,0,0,0,0,0,0,0,0
2025-07-05,Day,P204C,flushed p-204c lube oil cooler,0,0,0,0,0,1,0,0
2025-07-05,Day,P23A,bin 1 p-23a,0,0,0,0,0,0,0,0
2025-07-05,Day,P24,p-24 in auto,0,0,0,0,0,0,1,0
2025-07-05,Day,P30,p-30 seal pots:,1,0,0,0,0,0,0,1
2025-07-05,Day,P309,p-309 has low oil left in the oil bulb.,0,0,0,0,0,0,0,0
2025-07-05,Day,P45A,rotating pulled p-45a pump from bowl (plan is to work pump in house & reinstall when ready) | p-45a | bin 3 p-45a seal/bearing repair,1,0,0,0,0,1,0,1
2025-07-05,Day,P601B,bin 3 p-601b,0,0,0,0,0,0,0,0
2025-07-05,Day,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-07-05,Day,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-07-05,Night,P104B,p-104-b acid pump on and off according to ct ph,0,0,0,0,0,0,0,0
2025-07-05,Night,P23A,p23a | bin 1 p23a,0,0,0,0,0,0,0,0
2025-07-05,Night,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-07-05,Night,P309,"p-309 oil bulb has about 1/3 level in it, should be fine for the weekend, will keep an eye on it",0,0,0,0,0,0,0,0
2025-07-05,Night,P45A,"extended permit for p45a. | permit to insulate p45a. | cleared loto for bin #3, p45a pump for repair. o2 free and currently has n2 sweep to flare for dryout. | reviewed permits and jsa with turner working on p-45a.",0,0,0,0,0,1,0,0
2025-07-06,Day,P104B,operated p-104b acid pump @ ct according to ph,0,0,0,0,0,0,0,0
2025-07-06,Day,P204A,flushed p-204a lube oil cooler,0,0,0,0,0,1,0,0
2025-07-06,Day,P23A,bin 1 p-23a,0,0,0,0,0,0,0,0
2025-07-06,Day,P24,p-24 in auto,0,0,0,0,0,0,1,0
2025-07-06,Day,P30,p-30 seal pots:,1,0,0,0,0,0,0,1
2025-07-06,Day,P309,p-309 has low oil left in the oil bulb.,0,0,0,0,0,0,0,0
2025-07-06,Day,P45A,"p-45a dew point was -71°, puff purged 3times, & chill down started",0,0,0,0,0,0,0,0
2025-07-06,Day,P601B,bin 3 p-601b,0,0,0,0,0,0,0,0
2025-07-06,Day,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-07-06,Day,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-07-06,Night,P104B,p-104-b acid pump on and off according to ct ph,0,0,0,0,0,0,0,0
2025-07-06,Night,P23,p-23 @ 30 strokes,0,0,0,0,0,0,0,0
2025-07-06,Night,P23A,p23a | bin 1 p23a,0,0,0,0,0,0,0,0
2025-07-06,Night,P24,p-24 in auto,0,0,0,0,0,0,1,0
2025-07-06,Night,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-07-06,Night,P610B,bin#2: p-610b,0,0,0,0,0,0,0,0
2025-07-06,Night,P626,bin#1: p-626,0,0,0,0,0,0,0,0
2025-07-06,Night,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-07-07,Day,P104B,operated p-104b acid pump @ ct according to ph,0,0,0,0,0,0,0,0
2025-07-07,Day,P208,fc-7050 – p-208 min flow (bypassed because of plugging upstream of inlet block valve),0,0,0,0,0,0,0,0
2025-07-07,Day,P23A,p-23a installed (electricians working to get it energized at time of report) | bin 1 p-23a,0,0,0,0,0,0,0,0
2025-07-07,Day,P24,p-24 in auto,0,0,0,0,0,0,1,0
2025-07-07,Day,P30,p-30 seal pots:,1,0,0,0,0,0,0,1
2025-07-07,Day,P45A,rotating performed cold alignment on p-45a & pump was test ran on total kickback,0,0,0,0,1,0,0,1
2025-07-07,Day,P601B,bin 3 p-601b,0,0,0,0,0,0,0,0
2025-07-07,Day,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-07-07,Day,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-07-07,Night,P104B,p-104-b acid pump on and off according to ct ph,0,0,0,0,0,0,0,0
2025-07-07,Night,P208,closed p208 discharge control valve fv7050 bypass.,0,0,0,0,0,0,0,0
2025-07-07,Night,P23,p-23 @ 30 strokes,0,0,0,0,0,0,0,0
2025-07-07,Night,P23A,unlocked p-23-a,0,0,0,0,0,0,0,0
2025-07-07,Night,P23B,p-23b is unlocked.,0,0,0,0,0,0,0,0
2025-07-07,Night,P24,p-24 in auto,0,0,0,0,0,0,1,0
2025-07-07,Night,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-07-07,Night,P45,swapped p45 pumps from b to a. pumped up b seal pot to 330#’s.,1,0,0,0,0,0,1,1
2025-07-07,Night,P45A,swap p-45b to p-45a. (p-45b seal pressure fell off.),1,0,0,0,0,0,1,1
2025-07-07,Night,P45B,swap p-45b to p-45a. (p-45b seal pressure fell off.),1,0,0,0,0,0,1,1
2025-07-07,Night,P5B,p-5b is locked out. | loto’d p-5-b | p-5b | bin 1 p-5b,0,0,0,0,0,1,0,0
2025-07-07,Night,P601B,bin #2: p-601b,0,0,0,0,0,0,0,0
2025-07-07,Night,P626,loto: bin #1: p-626,0,0,0,0,0,1,0,0
2025-07-07,Night,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-07-08,Day,P104B,operated p-104b acid pump @ ct according to ph,0,0,0,0,0,0,0,0
2025-07-08,Day,P24,p-24 in auto,0,0,0,0,0,0,1,0
2025-07-08,Day,P30,p-30 seal pots:,1,0,0,0,0,0,0,1
2025-07-08,Day,P30B,rotating pmed p-30b,0,0,0,0,0,1,0,0
2025-07-08,Day,P5B,rotating pulled p-5b | p-5b | bin 1 p-5b,0,0,0,0,0,0,0,0
2025-07-08,Day,P601B,bin 3 p-601b,0,0,0,0,0,0,0,0
2025-07-08,Day,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-07-08,Day,P71A,swapped to p-71a (p-71b offline for pm) | p-71a – bypass open to keep up with flow,0,0,0,0,0,1,1,0
2025-07-08,Day,P71B,swapped to p-71a (p-71b offline for pm) | single source loto on p-71b for pm,0,0,0,0,0,1,1,0
2025-07-08,Day,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-07-09,Day,P104B,operated p-104b acid pump @ ct according to ph,0,0,0,0,0,0,0,0
2025-07-09,Day,P24,p-24 in auto,0,0,0,0,0,0,1,0
2025-07-09,Day,P30,p-30 seal pots:,1,0,0,0,0,0,0,1
2025-07-09,Day,P45B,p-45b is in full standby,0,0,0,0,0,0,1,0
2025-07-09,Day,P5B,p-5b | bin 1 p-5b,0,0,0,0,0,0,0,0
2025-07-09,Day,P601B,bin 3 p-601b,0,0,0,0,0,0,0,0
2025-07-09,Day,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-07-09,Day,P71A,p-71a – bypass open to keep up with flow,0,0,0,0,0,0,0,0
2025-07-09,Day,P71B,single source loto on p-71b for pm,0,0,0,0,0,1,0,0
2025-07-09,Day,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-07-09,Night,P104B,p-104-b acid pump on and off according to ct ph,0,0,0,0,0,0,0,0
2025-07-09,Night,P202A,pumped up both p202a pressurized seal pots.,1,0,0,0,0,0,0,1
2025-07-09,Night,P203A,swapped p-203a to p-203b. (t-206 reflux pumps) | swapped p203a to b for pm on days. left in standby in case needed,0,0,0,0,0,1,1,0
2025-07-09,Night,P203B,swapped p-203a to p-203b. (t-206 reflux pumps),0,0,0,0,0,0,1,0
2025-07-09,Night,P204A,backwashed p204a and c lube oil exchanger.,0,0,0,0,0,0,0,0
2025-07-09,Night,P23A,p23a | bin 1 p23a,0,0,0,0,0,0,0,0
2025-07-09,Night,P23B,p-23b @ 30 strokes.,0,0,0,0,0,0,0,0
2025-07-09,Night,P24,p-24 is in ‘auto'.,0,0,0,0,0,0,1,0
2025-07-09,Night,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-07-09,Night,P610B,bin#2: p-610b,0,0,0,0,0,0,0,0
2025-07-09,Night,P626,bin#1: p-626,0,0,0,0,0,0,0,0
2025-07-09,Night,P71A,p-71a bypass on discharge,0,0,0,0,0,0,0,0
2025-07-09,Night,P71B,unlocked and racked back in p-71b,0,0,0,0,0,0,0,0
2025-07-09,Night,P99,p-99 is in ‘auto’.,0,0,0,0,0,0,1,0
2025-07-10,Day,P104B,operated p-104b acid pump @ ct according to ph,0,0,0,0,0,0,0,0
2025-07-10,Day,P204A,p-204a & p-204c are running on total kickback,0,0,0,0,1,0,0,1
2025-07-10,Day,P204C,p-204a & p-204c are running on total kickback,0,0,0,0,1,0,0,1
2025-07-10,Day,P24,p-24 in auto,0,0,0,0,0,0,1,0
2025-07-10,Day,P30,p-30 seal pots:,1,0,0,0,0,0,0,1
2025-07-10,Day,P5B,p-5b | bin 1 p-5b,0,0,0,0,0,0,0,0
2025-07-10,Day,P601B,bin 3 p-601b,0,0,0,0,0,0,0,0
2025-07-10,Day,P626,bin 1 p-626,0,0,0,0,0,0,0,0
2025-07-10,Day,P71A,p-71a – bypass open to keep up with flow,0,0,0,0,0,0,0,0
2025-07-10,Day,P71B,single source loto on p-71b for pm,0,0,0,0,0,1,0,0
2025-07-10,Day,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-07-10,Night,P23A,p23a | bin 1 p23a,0,0,0,0,0,0,0,0
2025-07-10,Night,P23B,p-23b – increased from 30 to 35 strokes.,0,0,0,0,0,0,0,0
2025-07-10,Night,P24,p-24 is in ‘auto'.,0,0,0,0,0,0,1,0
2025-07-10,Night,P26A,p-26a is blocked in currently. there will be a seal replacement coming up. will loto the pump the shift before it’s repairs incase it’s needed before then.,1,0,0,0,0,1,0,1
2025-07-10,Night,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-07-10,Night,P45A,replaced p45a empty oiler bulb with 45b bulb.,0,0,0,0,0,0,0,0
2025-07-10,Night,P610B,bin#2: p-610b,0,0,0,0,0,0,0,0
2025-07-10,Night,P626,bin#1: p-626,0,0,0,0,0,0,0,0
2025-07-10,Night,P71A,p-71a bypass on discharge,0,0,0,0,0,0,0,0
2025-07-10,Night,P99,p-99 is in ‘auto’.,0,0,0,0,0,0,1,0
2025-07-11,Day,P102,strainer on p-102 will need to be cleaned out in the near future. pressure went from 10 to 30 over the past week.,0,0,0,0,0,0,0,0
2025-07-11,Day,P104,turned off/on p-104 to control ph,0,0,0,0,0,0,0,0
2025-07-11,Day,P204A,backflushed p-204 a and c lube oil coolers,0,0,0,0,0,1,0,0
2025-07-11,Day,P23A,bin 1 p-23a,0,0,0,0,0,0,0,0
2025-07-11,Day,P23B,p-23b strokes set at 35.,0,0,0,0,0,0,0,0
2025-07-11,Day,P306B,p-306-b online at 636’s,0,0,0,0,0,0,1,0
2025-07-11,Day,P45A,"pressured up the seal pot for p-45a | p-45 a lost seal pot pressure, pressured back up and holding now.",1,0,0,0,0,0,0,1
2025-07-11,Day,P601A,bin 3: p-601a for mechanical seal replacement,1,0,0,0,0,0,0,1
2025-07-11,Day,P626,bin 1: p-626 for design change.,0,0,0,0,0,0,0,0
2025-07-11,Day,P71A,p-71a discharge bypass,0,0,0,0,0,0,0,0
2025-07-11,Day,P99,p-99 is in auto,0,0,0,0,0,0,1,0
2025-07-11,Night,P204A,flushed p-204a/c lube oil coolers.,0,0,0,0,0,1,0,0
2025-07-11,Night,P23A,bin 1 p23a,0,0,0,0,0,0,0,0
2025-07-11,Night,P23B,p-23b @ 35 strokes.,0,0,0,0,0,0,0,0
2025-07-11,Night,P24,p-24 is in ‘auto'.,0,0,0,0,0,0,1,0
2025-07-11,Night,P26A,p-26a is blocked in currently. there will be a seal replacement coming up. will loto the pump the shift before its repairs incase it’s needed before then. | p-26a is out of service but will stay in standby until it’s time for repairs.,1,0,0,0,0,1,1,1
2025-07-11,Night,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-07-11,Night,P45A,"tried to swap to p45b because p45a seal pot is bleeding down, but p45b started to leak so swapped back to p45a. | 1945. p45a losing seal pot pressure. swapped to bravo and pump was leaking behind insulation. swapped back to alpha and blocked in bravo. i pressured up seal pot on alpha. incident entered and environmental notified.",1,0,0,0,0,0,1,1
2025-07-11,Night,P45B,"safety and environmental master incident no.34054 p45b | tried to swap to p45b because p45a seal pot is bleeding down, but p45b started to leak so swapped back to p45a. | maintenance came out and tried to work on it. will be back in the morning to pull pump. full loto on p45b. purging to flare with n2. | bin 2 p45b leak repair",1,0,0,0,0,1,1,1
2025-07-11,Night,P5B,p-5b has been replaced and wired back up. waiting for it to be released to ops. | p-5b waiting to be released to ops,0,0,0,0,0,0,0,0
2025-07-11,Night,P610B,bin#2: p-610b,0,0,0,0,0,0,0,0
2025-07-11,Night,P626,bin#1: p-626,0,0,0,0,0,0,0,0
2025-07-11,Night,P71A,p-71a bypass on discharge,0,0,0,0,0,0,0,0
2025-07-11,Night,P99,p-99 is in ‘auto’.,0,0,0,0,0,0,1,0
2025-07-12,Night,P204A,flushed p-204a/c lube oil coolers.,0,0,0,0,0,1,0,0
2025-07-12,Night,P23A,bin 1 p23a,0,0,0,0,0,0,0,0
2025-07-12,Night,P23B,p-23b @ 35 strokes.,0,0,0,0,0,0,0,0
2025-07-12,Night,P24,"p-99, p24 are in ‘auto’.",0,0,0,0,0,0,1,0
2025-07-12,Night,P26A,p-26a is blocked in currently. there will be a seal replacement coming up. will loto the pump the shift before its repairs incase it’s needed before then. | p-26a is out of service but will stay in standby until it’s time for repairs.,1,0,0,0,0,1,1,1
2025-07-12,Night,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-07-12,Night,P400B,unlocked p-400b firewater pump.,0,0,0,0,0,0,0,0
2025-07-12,Night,P45A,pressured up seal pot on p45a several times.,1,0,0,0,0,0,0,1
2025-07-12,Night,P45B,"maintenance worked on p45b again. had to replace pump gasket, again. 10:40 pm- dew point was-71c. puff purged 3x to flare. pump is holding tower pressure. started to chill down. cleared loto and had electrical energize breaker and the pump started. troy with electrical came out. the contact was stuck in the bucket. got it fixed, pump is in standby.",0,0,0,0,0,1,1,0
2025-07-12,Night,P5B,p-5b has been replaced. waiting for it to be released to ops. | p-5b waiting to be released to ops,0,0,0,0,0,0,0,0
2025-07-12,Night,P610B,bin#2: p-610b,0,0,0,0,0,0,0,0
2025-07-12,Night,P626,bin#1: p-626,0,0,0,0,0,0,0,0
2025-07-12,Night,P71A,p-71a bypass on discharge,0,0,0,0,0,0,0,0
2025-07-12,Night,P99,"p-99, p24 are in ‘auto’.",0,0,0,0,0,0,1,0
2025-07-13,Day,P102,strainer on p-102 will need to be cleaned out in the near future. pressure went from 10 to 30 over the past week.,0,0,0,0,0,0,0,0
2025-07-13,Day,P104,turned off/on p-104 to control ph,0,0,0,0,0,0,0,0
2025-07-13,Day,P23B,p-23b strokes set at 35.,0,0,0,0,0,0,0,0
2025-07-13,Day,P306B,p-306-b online at 636’s,0,0,0,0,0,0,1,0
2025-07-13,Day,P45A,p-45 a continues to loose seal pot pressure but has slowed down a lot only needed to be pressed up twice.,1,0,0,0,0,0,0,1
2025-07-13,Day,P45B,insulators worked on p-45 b today,0,0,0,0,0,0,0,0
2025-07-13,Day,P5B,bin 1 p-5b,0,0,0,0,0,0,0,0
2025-07-13,Day,P601A,bin 3: p-601a for mechanical seal replacement,1,0,0,0,0,0,0,1
2025-07-13,Day,P626,bin 1: p-626 for design change.,0,0,0,0,0,0,0,0
2025-07-13,Day,P71A,p-71a discharge bypass,0,0,0,0,0,0,0,0
2025-07-13,Day,P99,p-99 is in auto,0,0,0,0,0,0,1,0
2025-07-13,Night,P204A,flushed p-204a/c lube oil coolers.,0,0,0,0,0,1,0,0
2025-07-13,Night,P23A,bin 1 p23a,0,0,0,0,0,0,0,0
2025-07-13,Night,P23B,p-23b increased from 35 to 40 strokes.,0,0,0,0,0,0,0,0
2025-07-13,Night,P24,p-24 is in ‘auto'.,0,0,0,0,0,0,1,0
2025-07-13,Night,P26A,p-26a is blocked in currently. there will be a seal replacement coming up. will loto the pump the shift before its repairs incase it’s needed before then. | p-26a is out of service but will stay in standby until it’s time for repairs.,1,0,0,0,0,1,1,1
2025-07-13,Night,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-07-13,Night,P45A,pressured up seal pot on p45a 2x,1,0,0,0,0,0,0,1
2025-07-13,Night,P5B,p-5b has been replaced. waiting for it to be released to ops. | p-5b waiting to be released to ops,0,0,0,0,0,0,0,0
2025-07-13,Night,P610B,bin#2: p-610b,0,0,0,0,0,0,0,0
2025-07-13,Night,P626,bin#1: p-626,0,0,0,0,0,0,0,0
2025-07-13,Night,P71A,p-71a bypass on discharge,0,0,0,0,0,0,0,0
2025-07-13,Night,P99,p-99 is in ‘auto’.,0,0,0,0,0,0,1,0
2025-07-14,Day,P102,strainer on p-102 will need to be cleaned out in the near future. pressure went from 10 to 30 over the past week.,0,0,0,0,0,0,0,0
2025-07-14,Day,P104,turned off/on p-104 to control ph,0,0,0,0,0,0,0,0
